pdf_file;page;group;label;pattern;context
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"anders, weil das von Stettler grundlich kommentierte Monumentalwerk des Aegidius Tschudi ediert zur Verfugung steht (gest. 1572; vergleichbar mit Johannes Aventin),"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"(gest. 1572; vergleichbar mit Johannes Aventin), vgl. im Folgenden: Aegidius TSCHUDI, Chronicon Helveticum, Teil 10 u. 11, bearb. von Bernhard STETTLER (Quellen"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;unterschiedlichen rechtlichen Standpunkt der Parteien vgl. die differenzierte Analyse bei: TSCHUDI (wie Anm. 3) Teil 10, S. 10* ff. 17 Wichtig: Otto SIGG, Spatmittelalterliche
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;Konflikts und seinen tieferen Ursachen unterschieden werden muss, vgl. Aegidius TSCHUDI (wie Anm. 3) Teil 10, S. 10. 48 Zu dem inflationar benutzten Begriff vgl. u
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"ein gewisser Huphan, aus Glarus stammte. Vgl. StA Zurich, B VI 215, fol. 38rv; TSCHUDI (wie Anm. 3) Teil 11, S. 236. 59 GILOMEN (wie Anm. 22) S. 339. 60 Ebd., S. 340"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"13), Bern u. a. 1998, S. 34 ff.; NIEDER- STATTER (wie Anm. 17) S. 103 f. 80 TSCHUDI (wie Anm. 3) Teil 11, S. 174 ff.; Beate RATTAY, Entstehung und Rezeption politischer"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"Lyrik im 15. und 16. Jahrhundert. Die Lieder im Chronicon Helveticum von Aegidius Tschudi (Goppinger Arbeiten zur Germanistik, Nr. 405), Goppingen 1986, S. 40 f.; Leo"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"Volkskunde, Bd. 60), Basel 1976, S. 658 ff. (betrifft Schmahungen); Aegidius TSCHUDI, Chronicon Helveticum, Hilfsmittel, 1. Teil, Verzeichnis der Dokumente, Verzeichnis"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"(Neujahrsblatt der Stadtbibliothek Zurich, Nr. 257), Zurich 1901, S. 19 ff.; TSCHUDI (wie Anm. 3) Teil 11, S. 31* f.; SCHLUER (wie Anm. 19) S. 128; Die Vertreter"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;das Verzeichnis bei: FREY, Fromme feste Junker (wie Anm. 28) S. 45. 92 Vgl. TSCHUDI (wie Anm. 3) Teil 11, S. 27*– 30*. 93 Hans SCHULTHESS, Die Zunft zur Saffran
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"Struktur 1336 –1866, in: Zurcher Taschenbuch, N.F., 57 [auf das Jahr] 1937, S. 12; TSCHUDI (wie Anm. 3) Teil 11, Terror in der Stadt? 85 zweite Reihe“ zuruckdrangte94"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"r Geschichte 18 (1968) S. 432 ff. 95 Vgl. NIEDERSTATTER (wie Anm. 17) S. 144; TSCHUDI (wie Anm. 3) Teil 11, S. 31*. Heinrich Schwend war fur zwei Jahre als habsburgischer"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;Schwend war fur zwei Jahre als habsburgischer Vogt von Kyburg eingesetzt worden. 96 TSCHUDI (wie Anm. 3) Teil 11, S. 53*. U. a. Gotz Escher und Paul Goldli ruckten fur
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;"100) S. 414. Vgl. in diesem Zusammenhang auch die Anmerkungen von Stettler; TSCHUDI (wie Anm. 3) Teil 11, S. 54*. 86 Konstantin Moritz Langmaier ist102. In hohem"
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;historische Wissenschaften 2 (1838) S. 124 –154 u. 351– 370, hier S. 133 ff. 116 TSCHUDI (wie Anm. 3) Teil 10, S. 339, Anm. 134 (ohne Quellenangabe). 117 StA Zurich
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;Der Schweizerische Geschichtsforscher 6 (1827) S. 349. 133 Vgl. Anm. 413. 134 TSCHUDI (wie Anm. 3) Teil 11, S. 237, Anm. 107. 135 Wichtig: LOHNER (wie Anm. 132) S
/Users/programming/PycharmProjects/Find_Bibliography_NEw/data/azk_library/langmaier-konstantin-m__18.pdf;4;work;Tschudi (Aegidius/Gilg Tschudi, Chronicon Helveticum);\btschudi\b;2, Straßburg 1843, S. 155. Der Funfte war wohl nicht der Stadtschreiber (vgl. TSCHUDI [wie Anm. 3] Teil 11, S. 235, Anm. 107). Allerdings ist aus einer anderen Quelle
